0,sentiment
지난해 미국의 연간 경제 성장률은 2.5%로 집계됐다.,-1
이 수치는 경기 침체에 빠질 것이라던 전문가들의 예상을 뒤엎고 미국 경제가 놀라운 탄력성을 보여준 것이라고 블룸버그는 평가했다.,-1
연준의 금리인상 캠페인에도 미국 경제 회복력이 지속되고 있음을 보여준 것이다.,-1
이 같은 호재는 테슬라 악재를 덮었다.,-1
전일 테슬라는 실적 발표에서 시장의 예상에 미치지 못하는 실적을 발표했다.,-1
이에 테슬라 주가는 12% 이상 폭락했다.,-1
"전일 테슬라는 지난 분기 매출은 251억7000만 달러, 주당 순익은 71센트라고 밝혔다.",-1
이는 시장의 예상치를 모두 하회한 것이다.,-1
"시장은 매출은 256억 달러, 주당 순익은 74 센트로 예상했었다.",-1
특히 테슬라는 이날 실적 발표에서 전기차 시장의 경쟁 격화로 2024년 매출 성장이 '현저하게' 둔화할 수도 있다고 경고했다.,-1
"이경민 대신증권 연구원은 ""1월 들어서 유독 아시아에서 부진한 코스피는 오늘 2차전지 급반등 영향에 수익률 갭 메우기에 나섰다""며 ""오늘 코스피 상승세에는 LG에너지솔루션과 포스코퓨처엠, LG화학, 포스코홀딩스가 높은 기여도를 보였다""고 분석했다.",-1
"코스피 시가총액 상위 10개 종목 중 LG에너지솔루션(373220) 3.53%, POSCO홀딩스(005490) 3.13%, 기아(000270) 1.51%, NAVER(035420) 1.41%, 셀트리온(068270) 0.11% 등은 상승했다.",-1
"삼성바이오로직스(207940) -1.53%, SK하이닉스(000660) -1.02%, 삼성전자(005930) -0.94%, 현대차(005380) -0.74%, 삼성전자우(005935) -0.67% 등은 하락했다.",-1
코스닥은 전날 대비 13.5p(1.64%) 상승한 837.24를 기록했다.,-1
"코스닥 지수 역시 이날 0.60% 하락하며 장을 열었으나 이내 상승 반전했고, 상승폭을 키우며 1%대 강세로 장을 마쳤다.",-1
전날 코스닥은 0.34% 하락하며 장을 연 뒤 낙폭을 키워 올해 최저치를 기록한 바 있다.,-1
코스닥 시장에서는 외국인이 홀로 '사자'에 나섰다.,-1
외국인은 1784억원 순매수했다.,-1
"반면 기관은 99억원, 개인은 1542억원 각각 순매도했다.",-1
"코스닥 시가총액 상위 10개 종목 중 HLB(028300) 19.2%, 에코프로(086520) 9.28%, 에코프로비엠(247540) 7.49%, 알테오젠(96170) 4.08%, 셀트리온제약(068760) 1.94%, 엘앤에프(066970) 1.21%, 레인보우로보틱스(277810) 0.6% 등은 상승했다.",-1
"리노공업(058470) -3.56%, HPSP(403870) -1.14%, JYP Ent.(035900) -0.12% 등은 하락했다.",-1
서울외환시장에서 달러·원 환율은 전날보다 0.5원 오른 1336.3원에 마감했다.,-1
"국내 5개 완성차 제작사 모두 참여엔진 상태, 타이어 마모상태 등 점검[이데일리 공지유 기자] 한국자동차모빌리티산업협회(KAMA)는 설 연휴 기간 국내 자동차 제작사와 ‘2024년 구정맞이 자동차 무상점검 서비스’를 실시한다고 26일 밝혔다.",-1
설 연휴 무상점검행사 계획.,-1
"(사진=한국자동차모빌리티산업협회)이번 무상점검 서비스는 다음달 6일 오전 8시 30분부터 8일 오후 5시 30분까지 3일간 국내 5개 제작사(현대차(005380), 기아(000270), 한국GM, 르노코리아자동차, KG모빌리티(003620))가 모두 참여한다.",-1
"현대차는 1249개 서비스 협력사(블루핸즈)에서, 기아는 18개 직영서비스센터와 760개 서비스 협력사(오토큐)에서 실시하며, 쿠폰을 다운로드해 무상점검을 받을 수 있다.",-1
"한국지엠은 9개 직영 서비스센터와 388개 협력서비스센터, 르노코리아자동차는 7개 직영 서비스센터와 387개 협력서비스센터, KG모빌리티(KGM)는 2개 직영 서비스센터와 315개 협력서비스센터에서 무상점검을 받을 수 있다.",-1
"이번 무상점검 기간 동안 지정된 서비스센터를 방문하는 고객에게는 엔진·공조장치 상태, 타이어 공기압 및 마모상태, 브레이크 및 패드 마모도 점검, 냉각수 및 각종 오일류, 와이퍼, 휴즈 상태 등을 점검받을 수 있다.",-1
무상점검 후 필요한 경우 현장에서 워셔액 보충 등은 무상으로 받을 수 있다.,-1
또 자동차 운행 중 고장 또는 교통사고 등이 발생했을 때 신속한 지원을 위해 제작사별 긴급 출동반도 상시 운영하고 있다.,-1
[서울경제] 코스피가 기관 매수세까지 유입되며 오전 상승세를 이어가고 있다.,-1
26일 오후 1시11분 코스피는 직전거래일 대비 23.62포인트(0.96%) 오른 2493.96을 나타내고 있다.,-1
지수는 이날 12.29포인트(0.50%) 하락한 2458.05로 출발한 뒤 보합권 내에서 등락을 거듭하다가 상승 전환했다.,-1
"유가증권시장 투자주체별 수급을 보면 외국인과 기관이 각각 1330억원, 130억원을 사들이는 가운데 개인은 1455억원을 팔아치우며 차익 실현에 나선 모습이다.",-1
"시가총액 상위 종목에서는 LG에너지솔루션(373220)(5.16%), NAVER(035420)(2.34%), 카카오(035720)(2.32%), 삼성SDI(006400)(4.32%) 등이 오전보다 상승 폭을 더욱 키웠다.",-1
"기아(000270)(1.94%), POSCO홀딩스(005490)(3.13%), LG화학(051910)(3.71%)도 크게 뛰고 있다.",-1
"반면 삼성바이오로직스(207940)(-1.15%), 현대차(005380)(-0.32%), 현대모비스(012330)(-2.15%) 등은 계속 하락세를 면치 못하고 있다.",-1
같은 시각 코스닥 지수는 전 거래일보다 14.85포인트(1.80%) 뛴 838.59다.,-1
지수는 전장보다 4.98포인트(0.60%) 내린 818.76으로 출발해 상승세로 돌아섰다.,-1
"외국인이 1309억원을 매수하며 지수를 견인하지만 개인과 기관이 각각 772억원, 412억원을 팔면서 상승 폭을 제한하고 있다.",-1
시총 상위 종목 대부분이 큰 폭으로 뛰고 있다.,-1
"에코프로비엠(247540)(5.51%), 에코프로(086520)(9.075%), HLB(028300)(17.00%), 셀트리온제약(068760)(3.20%), 알테오젠(196170)(5.43%), 신성델타테크(065350)(6.41%) 등의 상승률이 눈에 띈다.",-1
"그러나 리노공업(058470)(-2.00%), 이오테크닉스(039030)(-3.99%), 솔브레인(357780)(-5.27%)은 내리고 있다.",-1
XR 관련주 라온텍 2위,-1
[서울경제] 미래에셋증권에서 거래하는 고수익 투자자들이 26일 오전 가장 많이 순매수한 종목은 뉴프렉스(085670)로 나타났다.,-1
"라온텍(418420), 삼성전기(009150), 삼성전자(005930), 엔케이맥스(182400) 등도 순매수 상위권에 이름을 올렸다.",-1
이날 미래에셋증권에 따르면 미래에셋증권 주식 거래 고객 중 최근 1개월 간 투자수익률 상위 1%에 해당하는 ‘주식 초고수’들이 오전 11시까지 가장 많이 사들인 종목은 인쇄회로기판(PCB) 전문기업 뉴프렉스로 집계됐다.,-1
뉴프렉스는 오전 10시 37분 기준 전 거래일 대비 26.69% 오른 1만 490원에 거래되고 있다.,-1
애플의 혼합현실(XR) 기기 비전프로 출시를 앞두고 뉴프렉스의 언리얼 엔진 가상현실(VR) 모드(UEVR) 기술이 주목받은 것으로 풀이된다.,-1
뉴프렉스는 메타의 XR 기기인 ‘퀘스트 3’에도 연성 인쇄회로기판(FPCB)를 독점 공급한 바 있다.,-1
UEVR이란 에픽게임즈의 언리얼 엔진 기반 PC·콘솔 게임을 무료로 XR로 구현하는 프로그램이다.,-1
PC·콘솔 게임 속 세상을 직접 들어간 것과 같은 몰입감을 소비자에게 제공해 인기를 끌고 있다.,-1
현재 UEVR을 통해 XR로 제공되지 않던 약 1000여 개의 게임이 XR 게임으로 변환 가능한 것으로 파악된다.,-1
"양승우 메리츠증권 연구원은 “UEVR은 게이머들의 XR 시장 유입을 늘리는 효과가 예상되는데, 보급형 모델은 XR 시장 신규 진입에 대한 가격적인 부담을 해소하는 데 기여할 것”이라고 말했다.",-1
순매수 2위는 라온텍이다.,-1
라온텍 역시 XR 시장 확대에 따른 수혜주로 지목된다.,-1
"초소형 디스플레이 기술을 보유한 업체로 초고해상도를 구현하는 실리콘액정(LCoS), 올레도스(OLEDoS), 레도스(LEDoS) 3가지 방식의 기술을 보유하고 있다.",-1
애플 비전프로 출시 기대감에 라온텍 주가 역시 이날 11시 8분 기준 7.87% 오른 9460원에 거래중이다.,-1
이날 순매도 1위는 HLB(028300)였다.,-1
"이어 한미반도체(042700), 알테오젠(196170), 현대힘스(460930), 기아(000270) 순으로 매도가 많았다.",-1
전 거래일 순매수 1위는 SK하이닉스(000660)다.,-1
"펩트론(087010), 삼성SDI(006400), 에코프로비엠(247540) 등이 뒤를 이었다.",-1
"전일 순매도는 인성정보(033230), 미스터블루(207760), 삼성전자, 주성엔지니어링(036930), 크래프톤(259960) 순으로 많았다.",-1
미래에셋증권은 자사 고객 중에서 지난 1개월간 수익률 상위 1% 투자자들의 매매 종목을 집계해 실시간·전일·최근 5일 기준으로 모바일트레이딩시스템(MTS)상에서 공개하고 있다.,-1
이 통계 데이터는 미래에셋증권의 의견과 무관한 단순 정보 안내이며 각각의 투자자 개인에게 맞는 투자 또는 수익 달성을 보장하지 않는다.,-1
또 테마주 관련종목은 이상 급등락 가능성이 있으므로 유의해야 한다.,-1
현대차·기아 등 참여…2월6~8일 실시,-1
(서울=뉴스1) 배지윤 기자 = 한국자동차모빌리티산업협회(KAMA)는 설 연휴 자동차 이용자의 안전한 운행을 위해 국내 완성차 5개사와 '2024년 구정맞이 자동차 무상점검 서비스'를 실시한다고 26일 밝혔다.,-1
다음달 6일 오전 8시30분부터 8일 오후 5시30분까지 3일간 진행되는 자동차 무상점검 서비스에는 현대자동차(005380)·기아(000270)·한국지엠·르노코리아자동차·KG모빌리티가 참여한다.,-1
무상점검 기간 동안 지정된 서비스센터를 방문하는 고객들은 △엔진·공조장치 상태 △타이어 공기압 및 마모 상태 △브레이크 및 패드 마모 상태 △냉각수 및 각종 오일류·와이퍼·휴즈 상태 등을 점검 받을 수 있다.,-1
무상점검 후에는 워셔액 보충 등의 서비스도 제공한다.,-1
키움·신영·신한證 “수요 둔화 가능성”경기 불확실성···원·달러 환율 등 변수미래에셋 “실적 방어력 높고 주가 저평가”,-1
사진 제공=현대차·기아[서울경제] 국내 주요 증권사들이 26일 기아(000270)의 올해 사업 계획 달성 가능성에 대해 다소 엇갈린 분석을 내놓았다.,-1
"기아는 올해 영업실적 사업 계획으로 매출액은 지난해 대비 1.3% 증가한 101조 1000억 원, 영업이익은 3.4% 늘어난 12조 원, 영업이익률은 0.3% 포인트 올린 11.9%를 제시했다.",-1
신윤철 키움증권 연구원은 “당사 추정치인 영업이익 10조 9000억 원과 차이를 보인다”며 기아의 가이던스가 다소 공격적이라고 평가했다.,-1
신 연구원은 “증익에 대한 방향성 제시는 고무적이었으나 가격과 판매량·비용 관점에서 전년 대비 거친 업황이 예상되는 만큼 기아만의 차별화된 판매 실적이 데이터로 확인될 필요가 있을 것”이라고 덧붙였다.,-1
정용진 신한투자증권 연구원은 “수요 둔화 가능성을 고려해 실적을 보수적으로 접근한다”며 올해 연간 영업이익 전망치로 기아의 가이던스보다 낮은 10조 7000억 원을 제시했다.,-1
반면 박연주 미래에셋증권 연구원은 “주요 모델의 잔존 가치가 높아지는 등 최근 수년간 상품 경쟁력이 개선돼 전반적인 시황 둔화에도 불구하고 실적 방어력이 높을 것으로 예상된다”고 내다봤다.,-1
이어 “미국 수요 둔화 가능성이 있지만 기아의 주가는 밸류에이션(주가 대비 기업 가치) 매력이 높다”며 “향후 주목할 변수는 올해 중순 출시될 대중형 전기차 EV3∼5의 상품성”이라고 진단했다.,-1
한편 이날 기아차 주가는 1400원(1.51%) 오른 9만 4400원에 마감했다.,-1
25일 오후 서울 중구 하나은행 명동점 딜링룸 전광판에 코스피 지수가 전 거래일 대비 0.65포인트(0.03%) 오른 2470.34를 나타내고 있다.,-1
"이날 코스닥은 전날 대비 12.47포인트(1.49%) 하락한 879.34, 원·달러 환율은 1.2원 내린 1,335.8원으로 장을 마쳤다.",-1
2024.1.25/뉴스1 ⓒ News1 김진환 기자(서울=뉴스1) 김정은 기자 = 국내 증시가 하락하며 장을 연 뒤 장초반 동반 상승 전환했다.,-1
"간밤 미국의 전기차 제조업체 테슬라가 '어닝 쇼크' 여파로 12% 이상 폭락했으나, 시장 예상을 상회한 미 국내총생산(GDP) 호조에 따라 미 증시가 일제히 랠리를 펼친 여파로 풀이된다.",-1
또 그간 국내 2차전지 관련주가 급락세를 나타냈던 만큼 반발 매수세가 유입된 모습이다.,-1
26일 오전 9시11분 코스피는 전날 대비 1.47p(0.06%) 상승한 2471.81를 가리키고 있다.,-1
코스피는 이날 0.50% 하락하며 장을 연 뒤 이내 상승 전환했다.,-1
전날 코스피는 0.08% 하락하며 장을 연 뒤 낙폭을 확대하면서 2452선까지 밀리기도 했다.,-1
다만 장 마감 직전 외국인 매수세가 유입되며 상승 전환에 성공 2470선을 회복했다.,-1
외국인이 '사자'에 나선 모습이다.,-1
외국인은 448억원 순매수했다.,-1
"반면 개인은 5억원, 기관은 449억원 각각 순매도중이다.",-1
지난밤 미 증시는 4분기 GDP 성장률이 시장의 예상을 크게 상회함에 따라 랠리했다.,-1
"25일(현지시간) 뉴욕증시에서 다우는 0.64%, S&P500은 0.53%, 나스닥은 0.18% 각각 상승했다.",-1
이로써 S&P500은 5일 연속 사상최고치를 경신했다.,-1
이는 미국의 GDP 성장률이 시장의 예상을 크게 상회했기 때문이다.,-1
